kinetic_energy [MeV] p [MeV/c] qx [] qy [] Qx [] Qy [] closed_orbit [m] mean_radius [m] cell_time [mus] turn_time [mus]
11 144.093663677 0.916637691897 0.111338668526 3.67667627734 1.33565243627 4411.01779826 4576.1214588 52.6527728971 631.833274765
12 150.540784852 0.91663854894 0.109354068858 3.70000709997 1.31186434809 4434.68507602 9202.94310185 101.460830167 1217.529962
13 156.729294952 0.916654587874 0.109406594977 3.70798286454 1.31260109114 4456.49304711 9249.00118491 98.0454144133 1176.54497296
14 162.688708545 0.916665393065 0.110175074189 3.71658197117 1.32180525914 4476.75915637 9292.10460429 94.9938765389 1139.92651847
15 168.443343234 0.916665970151 0.111034354715 3.7238231249 1.3320800372 4495.6936462 9332.12690991 92.2404765554 1106.88571867
16 174.013516349 0.91666478742 0.111792029568 3.72824533315 1.34108051218 4513.45578395 4684.77840651 44.8700102602 538.440123122
17 179.416409127 0.916654383468 0.112419538331 3.73227085194 1.34861857164 4530.19042944 9404.70489636 87.4556713909 1049.46805669
18 184.666704785 0.916654150412 0.1129440351 3.7403658482 1.3549052201 4546.0165828 9437.72843968 85.3568214727 1024.28185767
19 189.777068815 0.91663650699 0.113389495864 3.7463376377 1.3602458948 4561.00853433 9469.3422269 83.4236815382 1001.08417846
20 194.758516733 0.916636506243 0.113770516093 3.75343187432 1.36480560352 4575.29785245 9499.25631012 81.6318922774 979.582707329
21 199.620699909 0.916613344481 0.114109672753 3.75187938829 1.36895892169 4588.90038091 4763.78842636 39.9821898188 479.786277825
26 222.409855429 0.916615212888 0.115072095951 3.7729761891 1.38063292994 4648.85047233 4826.28846141 36.5457367485 438.548840982
31 243.17455408 0.916614609573 0.11500073487 3.78204688494 1.38005005233 4698.66936374 4877.7682341 33.9567891277 407.481469532
36 262.395853077 0.916619363084 0.11524151596 3.7867770582 1.38296285829 4741.42725058 4922.0114033 31.9185965537 383.023158644
41 280.391340223 0.916654723303 0.115922674171 3.79073012125 1.39092581424 4778.99075042 4960.62777083 30.2589113085 363.106935702
46 297.383630404 0.916667413189 0.116272361098 3.79508783078 1.39521920165 4812.45604846 4995.00296481 28.874318305 346.49181966
51 313.535872895 0.916664574882 0.115355729175 3.80002258661 1.38382693187 4842.70734894 5026.33647317 27.6986087094 332.383304513
56 328.9718279 0.91666509789 0.113595286936 3.80663505128 1.36287651495 4870.2534042 5054.2412304 26.6796658038 320.155989645
61 343.7879921 0.916651489362 0.113477087393 3.81100772783 1.36160461656 4895.55738101 5079.91621151 25.7885831183 309.462997419
66 358.061312448 0.916631169412 0.114986850659 3.80609334928 1.37946211796 4919.05331188 5104.01941374 25.0025434338 300.030521206
71 371.854304039 0.916631169218 0.115943409796 3.80142927146 1.39094804245 4940.99363703 5126.48912147 24.3015161713 291.618194056
76 385.218565742 0.916613516532 0.115877237353 3.7994680486 1.38998485783 4961.59238646 5147.54985341 23.6714960085 284.057952101
81 398.197266882 0.916605896661 0.11505615059 3.80146520453 1.38122162385 4980.96711028 5167.38182591 23.1015058736 277.218070483
86 410.826950567 0.916605495554 0.114222273967 3.80356858976 1.37008811299 4999.2712506 5186.11903498 22.5827472213 270.992966656
91 423.138869961 0.916607147677 0.113162961776 3.8059274437 1.35735970368 5016.62081202 5203.79750615 22.1078008106 265.293609727
96 435.159997279 0.916607014485 0.112017660986 3.80886521346 1.34370721533 5033.13405694 5220.41804087 21.6705034871 260.046041845
101 446.913798391 0.916606743412 0.110814676159 3.8089960498 1.32939691403 5048.61839777 5236.60491237 21.2683201742 255.21984209
106 458.420836298 0.916603740537 0.10951046615 3.80617475074 1.31518737613 5063.84987067 5251.70000189 20.8942656268 250.731187522
111 469.699247511 0.916604187136 0.108317145972 3.80530155273 1.30010318367 5078.23369497 5266.44046216 20.5477047111 246.572456533
116 480.765122562 0.916603134231 0.107156587119 3.8043813235 1.28541129925 5092.03885539 5280.31862708 20.2235673599 242.682808319
121 491.632813217 0.916602501953 0.106092784087 3.80010527963 1.272507846 5105.3190718 5293.76190983 19.920899921 239.050799052
126 502.31518292 0.916601840679 0.104989786857 3.79376355084 1.25928923365 5118.13771216 5306.79467082 19.6375151554 235.650181865
131 512.823812778 0.916604414485 0.103347046574 3.78748926501 1.23983779742 5130.53288385 5319.30035792 19.3710179137 232.452214964
136 523.169172364 0.91660368066 0.099708515605 3.8019189152 1.1958616579 5142.48417119 5331.27097686 19.1196873406 229.436248088
141 533.360762404 0.916604614455 0.11154861809 3.87290387518 1.33823621716 5153.94591564 5342.69270132 18.8819985665 226.583982798
